region,occupation,year,value,id,occupation_id
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2000,-460,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2006,-36,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2001,-534,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2015,-302,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2002,-410,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2003,-159,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Экономическое,2017,-497,KZ-KAR,economics
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2007,-374,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2009,-273,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2011,-272,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2012,-263,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2008,-462,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2013,-116,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2010,-230,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2005,21,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2014,-328,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2004,-232,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2001,-1268,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2015,-345,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2016,-529,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2003,-410,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2006,14,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2002,-944,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2000,-1430,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Другое ,2017,-521,KZ-KAR,other
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2007,-53,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2009,-68,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2011,-27,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2012,-57,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2008,-94,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2013,-77,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2010,-59,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2005,-55,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2014,-88,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2004,-79,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2001,-483,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2015,-94,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2016,-218,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2003,-166,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2006,13,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2002,-375,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2000,-484,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Медицинское,2017,-164,KZ-KAR,med
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2012,-30,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2014,-37,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2004,-26,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2005,-4,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2010,-28,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2011,-26,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2007,-34,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2013,-20,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2015,-55,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2009,-37,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2008,-52,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2002,-140,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2001,-240,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2003,-23,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2016,-92,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2000,-228,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2006,44,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2017,-84,KZ-KAR,construction
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2010,-1,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2004,-6,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2005,-5,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2007,-3,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2008,-4,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2011,-1,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2000,-108,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2006,-9,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2003,1,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2002,-15,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Не указавшие ,2001,-12,KZ-KAR,unknown
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2012,-55,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2014,-72,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2004,-40,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2005,-37,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2010,-48,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2011,-58,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2007,-52,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2013,-69,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2015,-102,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2009,-44,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2008,-74,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2002,-62,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2001,-96,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2003,-59,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2016,-114,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2000,-77,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2006,-9,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Юридическое ,2017,-119,KZ-KAR,law
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2012,-131,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2011,-142,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2010,-81,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2014,-204,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2004,-133,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2008,-211,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2005,-75,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2009,-132,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2013,-112,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2007,-177,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2015,-164,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2003,-255,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2002,-638,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2006,-23,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2016,-348,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2001,-821,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2000,-718,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Педагогическое ,2017,-384,KZ-KAR,teach
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2012,-9,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2014,-7,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2004,-17,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2005,68,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2010,16,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2011,15,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2007,-1,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2015,-5,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2009,-8,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2008,-12,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2002,-86,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2001,-142,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2003,-33,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2016,-25,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2000,-115,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2006,52,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Сельскохозяйственное,2017,-16,KZ-KAR,agro
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2007,-621,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2011,-564,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2010,-400,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2012,-624,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2008,-622,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2005,-423,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2009,-536,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2014,-709,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2004,-562,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2013,-558,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2016,-1305,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2001,-2315,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2015,-978,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2002,-1869,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2000,-2184,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2006,-190,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2003,-743,KZ-KAR,tech
КАРАГАНДИНСКАЯ ОБЛАСТЬ,Техническое,2017,-1156,KZ-KAR,tech
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2007,7,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2011,-6,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2010,-9,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2012,-6,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2008,-10,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2005,10,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2014,-1,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2004,-5,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2013,-2,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2016,-21,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2001,-15,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2015,-6,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2002,-19,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2000,-14,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2006,2,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2003,5,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Юридическое ,2017,-18,KZ-ZHA,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2008,-27,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2007,-15,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2012,67,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2009,-22,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2013,97,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2014,69,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2004,79,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2005,91,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2010,-8,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2006,24,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2011,26,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2015,-3,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2016,-15,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2000,-82,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2002,-22,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2001,-101,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2003,129,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Медицинское,2017,-25,KZ-ZHA,med
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2010,-13,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2014,-3,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2004,-17,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2008,-36,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2011,-14,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2012,-8,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2007,5,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2013,-35,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2005,43,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2000,-48,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2009,-29,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2015,-8,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2003,-9,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2006,7,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2002,-37,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2001,-39,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2016,-9,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Архитектурно-строительное ,2017,-4,KZ-ZHA,construction
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2005,28,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2013,1,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2011,-4,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2012,-18,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2008,-42,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2009,-5,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2014,-24,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2004,59,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2010,-40,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2007,27,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2015,-19,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2016,-54,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2001,-140,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2003,5,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2000,-144,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2002,-90,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2006,3,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Экономическое,2017,-53,KZ-ZHA,economics
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2008,-170,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2007,-100,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2012,-33,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2009,-154,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2013,-18,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2014,-310,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2004,59,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2005,389,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2010,-170,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2006,4,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2011,-84,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2015,-328,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2016,-89,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2000,-793,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2002,-563,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2001,-808,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2003,-79,KZ-ZHA,other
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Другое ,2017,-114,KZ-ZHA,other
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2005,-42,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2013,-46,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2011,-49,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2012,-47,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2008,-95,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2009,-37,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2014,-32,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2004,-22,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2010,-12,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2007,-29,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2015,-27,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2016,-33,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2001,-32,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2003,-26,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2000,-27,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2002,-60,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2006,-15,KZ-AKM,law
АКМОЛИНСКАЯ ОБЛАСТЬ,Юридическое ,2017,-46,KZ-AKM,law
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2010,1,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2012,1,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2014,1,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2004,5,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2005,4,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2008,-1,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2013,1,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2009,-3,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2011,-3,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2002,-2,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2003,2,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2000,1,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Не указавшие ,2001,110,KZ-ZHA,unknown
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Техническое,2012,-16,KZ-ZHA,tech
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Техническое,2011,26,KZ-ZHA,tech
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Техническое,2010,-62,KZ-ZHA,tech
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Техническое,2014,-47,KZ-ZHA,tech
ЖАМБЫЛСКАЯ ОБЛАСТЬ,Техническое,2004,-27,KZ-ZHA,tech
